ensembl_gene_id	uniprot_swissprot
ENSG00000187951	RHGBB_HUMAN
ENSG00000234949	
ENSG00000229998	PPR18_HUMAN
ENSG00000144182	
ENSG00000270185	
ENSG00000255800	O13C5_HUMAN
ENSG00000183723	
ENSG00000162585	
ENSG00000156042	TTC18_HUMAN
ENSG00000101445	PP16B_HUMAN
ENSG00000180209	MLRS_HUMAN
ENSG00000268531	
ENSG00000162585	FAP20_HUMAN
ENSG00000204296	CF010_HUMAN
ENSG00000267721	TM199_HUMAN
ENSG00000164879	CAH3_HUMAN
ENSG00000101445	
ENSG00000072694	FCG2B_HUMAN
ENSG00000166959	M4A8_HUMAN
ENSG00000267721	
ENSG00000257019	O13C2_HUMAN
ENSG00000254607	
ENSG00000138834	JIP3_HUMAN
ENSG00000123595	RAB9A_HUMAN
ENSG00000197766	CFAD_HUMAN
ENSG00000197766	
ENSG00000149573	MPZL2_HUMAN
ENSG00000138834	
ENSG00000079931	MOXD1_HUMAN
ENSG00000262452	SPC25_HUMAN
ENSG00000136839	O13C9_HUMAN
ENSG00000224242	
ENSG00000242802	AP5Z1_HUMAN
ENSG00000262452	
ENSG00000099917	MED15_HUMAN
ENSG00000102699	PARP4_HUMAN
ENSG00000166959	
ENSG00000114650	
ENSG00000101236	RNF24_HUMAN
ENSG00000079931	
ENSG00000179055	O13D1_HUMAN
ENSG00000185414	RM30_HUMAN
ENSG00000183530	
ENSG00000132300	PTCD3_HUMAN
ENSG00000187581	COX8C_HUMAN
ENSG00000138160	KIF11_HUMAN
ENSG00000149231	CCD82_HUMAN
ENSG00000224242	BTNL2_HUMAN
ENSG00000204487	TNFC_HUMAN
ENSG00000257561	
ENSG00000128886	ELL3_HUMAN
ENSG00000174749	CD032_HUMAN
ENSG00000149231	
ENSG00000151746	BICD1_HUMAN
ENSG00000163285	GBRG1_HUMAN
ENSG00000154655	LMBL4_HUMAN
ENSG00000151746	
ENSG00000233917	
ENSG00000154655	
ENSG00000070770	CSK22_HUMAN
ENSG00000161509	NMDE3_HUMAN
ENSG00000136950	ARP5L_HUMAN
ENSG00000134955	SPX2_HUMAN
ENSG00000070770	
ENSG00000106278	PTPRZ_HUMAN
ENSG00000196387	ZN140_HUMAN
ENSG00000205300	
ENSG00000106537	TSN13_HUMAN
ENSG00000126261	
ENSG00000134955	
ENSG00000183530	PR14L_HUMAN
ENSG00000185414	
ENSG00000196387	
ENSG00000146223	RL7L_HUMAN
ENSG00000132300	
ENSG00000206314	
ENSG00000106278	
ENSG00000175785	PRIMA_HUMAN
ENSG00000136897	RM50_HUMAN
ENSG00000107404	DVL1_HUMAN
ENSG00000188958	UTS2B_HUMAN
ENSG00000161509	
ENSG00000117228	GBP1_HUMAN
ENSG00000072694	
ENSG00000169592	IN80E_HUMAN
ENSG00000169862	CTND2_HUMAN
ENSG00000160584	
ENSG00000139180	
ENSG00000136897	
ENSG00000188958	
ENSG00000169592	
ENSG00000104129	DJC17_HUMAN
ENSG00000186710	CC42B_HUMAN
ENSG00000128886	
ENSG00000206314	GPSM3_HUMAN
ENSG00000146223	
ENSG00000186710	
ENSG00000105245	NUMBL_HUMAN
ENSG00000167549	CORO6_HUMAN
ENSG00000126858	MIRO1_HUMAN
ENSG00000136783	NPS3A_HUMAN
ENSG00000180660	MB211_HUMAN
ENSG00000231852	
ENSG00000244682	
ENSG00000115944	
ENSG00000129455	KLK8_HUMAN
ENSG00000137394	TRI10_HUMAN
ENSG00000112667	DNPH1_HUMAN
ENSG00000135248	
ENSG00000167549	
ENSG00000112667	
ENSG00000107618	RET3_HUMAN
ENSG00000144134	RBL2A_HUMAN
ENSG00000105245	
ENSG00000169862	
ENSG00000205930	CU049_HUMAN
ENSG00000111790	FGOP2_HUMAN
ENSG00000148950	
ENSG00000144134	
ENSG00000130725	UBC12_HUMAN
ENSG00000115944	COX7R_HUMAN
ENSG00000111790	
ENSG00000151498	ACAD8_HUMAN
ENSG00000137394	
ENSG00000205930	
ENSG00000130725	
ENSG00000104129	
ENSG00000243897	EGFL8_HUMAN
ENSG00000174564	I20RB_HUMAN
ENSG00000104267	CAH2_HUMAN
ENSG00000164327	RICTR_HUMAN
ENSG00000198300	PEG3_HUMAN
ENSG00000158411	
ENSG00000243897	
ENSG00000126858	
ENSG00000104267	
ENSG00000197746	SAP_HUMAN
ENSG00000129455	
ENSG00000148950	IMP1L_HUMAN
ENSG00000174564	
ENSG00000114650	SCAP_HUMAN
ENSG00000104892	
ENSG00000097021	BACH_HUMAN
ENSG00000158411	MITD1_HUMAN
ENSG00000197641	
ENSG00000160584	SIK3_HUMAN
ENSG00000152377	TICN1_HUMAN
ENSG00000135248	F71F1_HUMAN
ENSG00000198300	
ENSG00000162645	GBP2_HUMAN
ENSG00000197746	
ENSG00000144744	
ENSG00000128284	APOL3_HUMAN
ENSG00000152784	PRDM8_HUMAN
ENSG00000231268	
ENSG00000196588	MKL1_HUMAN
ENSG00000139675	RA1L2_HUMAN
ENSG00000152377	
ENSG00000196588	
ENSG00000152784	
ENSG00000138660	AP1AR_HUMAN
ENSG00000120805	ARL1_HUMAN
ENSG00000109205	ODAM_HUMAN
ENSG00000213463	SYJ2B_HUMAN
ENSG00000151498	
ENSG00000211725	
ENSG00000109205	
ENSG00000120805	
ENSG00000196459	TPC2A_HUMAN
ENSG00000230108	TNFA_HUMAN
ENSG00000147081	AKAP4_HUMAN
ENSG00000166439	RN169_HUMAN
ENSG00000162747	FCG3B_HUMAN
ENSG00000166439	
ENSG00000211724	
ENSG00000162747	
ENSG00000164398	ACSL6_HUMAN
ENSG00000126777	KTN1_HUMAN
ENSG00000138660	
ENSG00000144744	UBA3_HUMAN
ENSG00000230099	
ENSG00000164327	
ENSG00000109919	MTCH2_HUMAN
ENSG00000104892	KLC3_HUMAN
ENSG00000253409	
ENSG00000072401	UB2D1_HUMAN
ENSG00000174944	P2Y14_HUMAN
ENSG00000211721	
ENSG00000124831	LRRF1_HUMAN
ENSG00000128284	
ENSG00000165028	
ENSG00000140067	F181A_HUMAN
ENSG00000185674	LYG2_HUMAN
ENSG00000213512	GBP7_HUMAN
ENSG00000135090	TAOK3_HUMAN
ENSG00000226264	
ENSG00000196459	
ENSG00000097021	
ENSG00000197641	SPB13_HUMAN
ENSG00000011485	PPP5_HUMAN
ENSG00000185674	
ENSG00000112115	IL17_HUMAN
ENSG00000229769	
ENSG00000174944	
ENSG00000234794	DRA_HUMAN
ENSG00000109919	
ENSG00000136935	GOGA1_HUMAN
ENSG00000011485	
ENSG00000234794	
ENSG00000211720	
ENSG00000038427	CSPG2_HUMAN
ENSG00000165028	NPS3B_HUMAN
ENSG00000147081	
ENSG00000134954	ETS1_HUMAN
ENSG00000140067	
ENSG00000136870	ZN189_HUMAN
ENSG00000101447	FA83D_HUMAN
ENSG00000164080	ARIP4_HUMAN
ENSG00000121577	
ENSG00000038427	
ENSG00000211717	
ENSG00000136935	
ENSG00000168961	LEG9_HUMAN
ENSG00000211782	
ENSG00000122787	AK1D1_HUMAN
ENSG00000164080	
ENSG00000168961	
ENSG00000134954	
ENSG00000126261	SAE2_HUMAN
ENSG00000135090	
ENSG00000164032	H2AZ_HUMAN
ENSG00000166888	STAT6_HUMAN
ENSG00000258436	RNS12_HUMAN
ENSG00000129757	
ENSG00000122861	
ENSG00000231268	RAGE_HUMAN
ENSG00000172901	
ENSG00000102245	CD40L_HUMAN
ENSG00000121577	POPD2_HUMAN
ENSG00000124831	
ENSG00000091640	
ENSG00000129757	CDN1C_HUMAN
ENSG00000069812	HES2_HUMAN
ENSG00000102245	
ENSG00000226264	DMB_HUMAN
ENSG00000154611	PSA7L_HUMAN
ENSG00000268208	
ENSG00000189253	TR64B_HUMAN
ENSG00000122787	
ENSG00000182557	SPNS3_HUMAN
ENSG00000091640	SPAG7_HUMAN
ENSG00000144214	LYG1_HUMAN
ENSG00000139180	NDUA9_HUMAN
ENSG00000148730	4EBP2_HUMAN
ENSG00000211783	
ENSG00000154611	
ENSG00000242631	
ENSG00000238114	TNFC_HUMAN
ENSG00000162654	GBP4_HUMAN
ENSG00000164398	
ENSG00000069812	
ENSG00000087253	PCAT2_HUMAN
ENSG00000182557	
ENSG00000204576	PRR3_HUMAN
ENSG00000163577	IF5A2_HUMAN
ENSG00000133083	DCLK1_HUMAN
ENSG00000223417	T49L1_HUMAN
ENSG00000152977	
ENSG00000087253	
ENSG00000005108	THS7A_HUMAN
ENSG00000163577	
ENSG00000145979	
ENSG00000151834	GBRA2_HUMAN
ENSG00000181803	OR6S1_HUMAN
ENSG00000113312	TTC1_HUMAN
ENSG00000211716	
ENSG00000170889	RS9_HUMAN
ENSG00000099326	MZF1_HUMAN
ENSG00000169981	ZNF35_HUMAN
ENSG00000110851	PRDM4_HUMAN
ENSG00000152977	ZIC1_HUMAN
ENSG00000161513	
ENSG00000180376	
ENSG00000106771	TM245_HUMAN
ENSG00000117298	ECE1_HUMAN
ENSG00000169981	
ENSG00000110851	
ENSG00000170889	
ENSG00000211715	
ENSG00000113312	
ENSG00000129422	MTUS1_HUMAN
ENSG00000211784	
ENSG00000099326	
ENSG00000119318	
ENSG00000172901	AMPQ_HUMAN
ENSG00000106771	
ENSG00000151834	
ENSG00000211714	
ENSG00000132185	FCRLA_HUMAN
ENSG00000115514	TXND9_HUMAN
ENSG00000132185	
ENSG00000115514	
ENSG00000145979	TBCD7_HUMAN
ENSG00000130182	ZSC10_HUMAN
ENSG00000147082	CCNB3_HUMAN
ENSG00000125999	
ENSG00000211713	
ENSG00000114124	GRK7_HUMAN
ENSG00000173065	F222B_HUMAN
ENSG00000148948	LRC4C_HUMAN
ENSG00000118156	ZN541_HUMAN
ENSG00000173065	
ENSG00000117298	
ENSG00000157315	TMED6_HUMAN
ENSG00000267906	
ENSG00000211746	
ENSG00000113013	GRP75_HUMAN
ENSG00000129422	
ENSG00000118156	
ENSG00000130182	
ENSG00000114503	
ENSG00000006016	CRLF1_HUMAN
ENSG00000152804	HHEX_HUMAN
ENSG00000211747	
ENSG00000063761	ADCK1_HUMAN
ENSG00000133083	
ENSG00000228867	
ENSG00000148948	
ENSG00000072954	TM38A_HUMAN
ENSG00000006016	
ENSG00000152147	
ENSG00000063761	
ENSG00000137251	
ENSG00000211749	
ENSG00000152804	
ENSG00000187017	ESPN_HUMAN
ENSG00000072954	
ENSG00000198225	
ENSG00000006634	DBF4A_HUMAN
ENSG00000262560	
ENSG00000166888	
ENSG00000187017	
ENSG00000113013	
ENSG00000171657	GPR82_HUMAN
ENSG00000152147	GEMI6_HUMAN
ENSG00000136451	
ENSG00000228867	NRM_HUMAN
ENSG00000180376	CCD66_HUMAN
ENSG00000114503	NCBP2_HUMAN
ENSG00000136193	SCRN1_HUMAN
ENSG00000140297	
ENSG00000189077	
ENSG00000111731	C2CD5_HUMAN
ENSG00000156414	TDRD9_HUMAN
ENSG00000136451	VEZF1_HUMAN
ENSG00000154451	GBP5_HUMAN
ENSG00000140297	GCNT3_HUMAN
ENSG00000115084	S35F5_HUMAN
ENSG00000160868	CP3A4_HUMAN
ENSG00000115084	
ENSG00000154451	
ENSG00000266086	
ENSG00000166405	RIC3_HUMAN
ENSG00000211785	
ENSG00000255038	
ENSG00000160868	
ENSG00000211750	
ENSG00000119318	RD23B_HUMAN
ENSG00000156414	
ENSG00000146166	LGSN_HUMAN
ENSG00000136193	
ENSG00000250588	
ENSG00000180035	
ENSG00000083937	CHM2B_HUMAN
ENSG00000125999	BPIB1_HUMAN
ENSG00000137251	TINAG_HUMAN
ENSG00000107874	CUED2_HUMAN
ENSG00000211786	
ENSG00000111731	
ENSG00000083937	
ENSG00000205517	
ENSG00000006634	
ENSG00000137154	RS6_HUMAN
ENSG00000258818	
ENSG00000094804	CDC6_HUMAN
ENSG00000180035	ZNF48_HUMAN
ENSG00000137154	
ENSG00000136450	SRSF1_HUMAN
ENSG00000122861	UROK_HUMAN
ENSG00000094804	
ENSG00000177483	RBM44_HUMAN
ENSG00000206467	OR2H2_HUMAN
ENSG00000133454	
ENSG00000138190	
ENSG00000269242	
ENSG00000156574	NODAL_HUMAN
ENSG00000162746	FCRLB_HUMAN
ENSG00000156574	
ENSG00000211787	
ENSG00000136450	
ENSG00000140264	SERF2_HUMAN
ENSG00000128802	GDF2_HUMAN
ENSG00000068079	IN35_HUMAN
ENSG00000164889	
ENSG00000263699	
ENSG00000174132	F174A_HUMAN
ENSG00000106541	AGR2_HUMAN
ENSG00000114853	
ENSG00000132329	
ENSG00000106541	
ENSG00000197604	
ENSG00000140264	
ENSG00000139985	
ENSG00000145592	RL37_HUMAN
ENSG00000114853	ZBT47_HUMAN
ENSG00000139985	ADA21_HUMAN
ENSG00000166405	
ENSG00000161513	ADRO_HUMAN
ENSG00000145592	
ENSG00000107623	BMP3B_HUMAN
ENSG00000134007	ADA20_HUMAN
ENSG00000180638	S47A2_HUMAN
ENSG00000165416	SUGT1_HUMAN
ENSG00000132329	RAMP1_HUMAN
ENSG00000168875	SOX14_HUMAN
ENSG00000163581	GTR2_HUMAN
ENSG00000158417	IF2P_HUMAN
ENSG00000134330	
ENSG00000258818	RNAS4_HUMAN
ENSG00000160469	BRSK1_HUMAN
ENSG00000165416	
ENSG00000206312	
ENSG00000160469	
ENSG00000112245	TP4A1_HUMAN
ENSG00000183347	GBP6_HUMAN
ENSG00000163581	
ENSG00000112245	
ENSG00000248369	
ENSG00000101452	
ENSG00000090376	IRAK3_HUMAN
ENSG00000112116	IL17F_HUMAN
ENSG00000183347	
ENSG00000129221	
ENSG00000156218	ATL3_HUMAN
ENSG00000138271	GPR87_HUMAN
ENSG00000090376	
ENSG00000081721	DUS12_HUMAN
ENSG00000270672	
ENSG00000163820	
ENSG00000211751	
ENSG00000232616	SKIV2_HUMAN
ENSG00000136518	ACL6A_HUMAN
ENSG00000149792	
ENSG00000107719	PALD_HUMAN
ENSG00000114354	TFG_HUMAN
ENSG00000205517	RGL3_HUMAN
ENSG00000133454	MY18B_HUMAN
ENSG00000211752	
ENSG00000168334	XIRP1_HUMAN
ENSG00000006015	CS060_HUMAN
ENSG00000137384	TRI15_HUMAN
ENSG00000157540	DYR1A_HUMAN
ENSG00000257017	HPT_HUMAN
ENSG00000211753	
ENSG00000137384	
ENSG00000157540	
ENSG00000232869	
ENSG00000101452	DHX35_HUMAN
ENSG00000006015	
ENSG00000263699	LAMA4_HUMAN
ENSG00000149792	RM49_HUMAN
ENSG00000180638	
ENSG00000197147	
ENSG00000115091	ARP3_HUMAN
ENSG00000181631	P2Y13_HUMAN
ENSG00000138190	EXOC6_HUMAN
ENSG00000115091	
ENSG00000197147	LRC8B_HUMAN
ENSG00000085511	M3K4_HUMAN
ENSG00000114354	
ENSG00000175221	MED16_HUMAN
ENSG00000263225	SEBOX_HUMAN
ENSG00000179364	
ENSG00000085511	
ENSG00000066405	CLD18_HUMAN
ENSG00000167965	
ENSG00000133997	
ENSG00000023839	MRP2_HUMAN
ENSG00000101004	NINL_HUMAN
ENSG00000131051	RBM39_HUMAN
ENSG00000262318	
ENSG00000023839	
ENSG00000198690	FAN1_HUMAN
ENSG00000144891	AGTR1_HUMAN
ENSG00000204983	
ENSG00000141698	
ENSG00000175221	
ENSG00000198598	MMP17_HUMAN
ENSG00000146216	TTBK1_HUMAN
ENSG00000198598	
ENSG00000133997	MED6_HUMAN
ENSG00000066405	
ENSG00000169313	P2Y12_HUMAN
ENSG00000101004	
ENSG00000204983	TRY1_HUMAN
ENSG00000205929	CU062_HUMAN
ENSG00000131051	
ENSG00000184110	EIF3C_HUMAN
ENSG00000129221	AIPL1_HUMAN
ENSG00000205929	
ENSG00000179364	PACS2_HUMAN
ENSG00000142794	NBPF3_HUMAN
ENSG00000137203	
ENSG00000171488	LRC8C_HUMAN
ENSG00000141698	5NT3B_HUMAN
ENSG00000164151	K0947_HUMAN
ENSG00000136518	
ENSG00000104804	TULP2_HUMAN
ENSG00000232641	MOG_HUMAN
ENSG00000104804	
ENSG00000171488	
ENSG00000184110	
ENSG00000128285	MCHR1_HUMAN
ENSG00000271949	
ENSG00000123505	DCAM_HUMAN
ENSG00000265944	YR012_HUMAN
ENSG00000258529	
ENSG00000166181	
ENSG00000232641	
ENSG00000111729	CLC4A_HUMAN
ENSG00000128285	
ENSG00000105429	MEGF8_HUMAN
ENSG00000152580	
ENSG00000092330	
ENSG00000175115	PACS1_HUMAN
ENSG00000205927	OLIG2_HUMAN
ENSG00000172239	PAIP1_HUMAN
ENSG00000123505	
ENSG00000175115	
ENSG00000105641	SC5A5_HUMAN
ENSG00000138495	
ENSG00000138650	PCD10_HUMAN
ENSG00000205927	
ENSG00000183340	JERKL_HUMAN
ENSG00000267556	
ENSG00000172239	
ENSG00000138495	COX17_HUMAN
ENSG00000105429	
ENSG00000155897	ADCY8_HUMAN
ENSG00000118217	ATF6A_HUMAN
ENSG00000155897	
ENSG00000157224	
ENSG00000185187	
ENSG00000163820	FYCO1_HUMAN
ENSG00000182700	IGIP_HUMAN
ENSG00000171492	
ENSG00000079950	STX7_HUMAN
ENSG00000152580	IGS10_HUMAN
ENSG00000111729	
ENSG00000157224	CLD12_HUMAN
ENSG00000101391	
ENSG00000198690	
ENSG00000065809	F107B_HUMAN
ENSG00000214274	ANGI_HUMAN
ENSG00000171492	LRC8D_HUMAN
ENSG00000064835	PIT1_HUMAN
ENSG00000104774	MA2B1_HUMAN
ENSG00000171126	KCNG3_HUMAN
ENSG00000152492	CCD50_HUMAN
ENSG00000162745	
ENSG00000163214	DHX57_HUMAN
ENSG00000163214	
ENSG00000131759	
ENSG00000134330	IAH1_HUMAN
ENSG00000215788	TNR25_HUMAN
ENSG00000064115	TM7S3_HUMAN
ENSG00000187855	ASCL4_HUMAN
ENSG00000235692	PFD6_HUMAN
ENSG00000008869	
ENSG00000064115	
ENSG00000184182	
ENSG00000064835	
ENSG00000124784	RIOK1_HUMAN
ENSG00000257017	
ENSG00000069849	
ENSG00000164889	B3A2_HUMAN
ENSG00000137203	AP2A_HUMAN
ENSG00000132164	S6A11_HUMAN
ENSG00000132164	
ENSG00000230791	LST1_HUMAN
ENSG00000124784	
ENSG00000235773	
ENSG00000235692	
ENSG00000092330	TINF2_HUMAN
ENSG00000100372	
ENSG00000175497	
ENSG00000065809	
ENSG00000161270	NPHN_HUMAN
ENSG00000204991	SPIR2_HUMAN
ENSG00000162745	OLM2B_HUMAN
ENSG00000185187	SIGIR_HUMAN
ENSG00000088826	SMOX_HUMAN
ENSG00000100628	ASB2_HUMAN
ENSG00000235773	NRM_HUMAN
ENSG00000184221	OLIG1_HUMAN
ENSG00000163630	SYNPR_HUMAN
ENSG00000118564	FBXL5_HUMAN
ENSG00000132305	
ENSG00000184221	
ENSG00000214782	
ENSG00000262062	VTNC_HUMAN
ENSG00000118564	
ENSG00000163630	
ENSG00000214782	M4A18_HUMAN
ENSG00000262062	
ENSG00000138696	BMR1B_HUMAN
ENSG00000133687	TMTC1_HUMAN
ENSG00000162664	
ENSG00000230791	
ENSG00000100628	
ENSG00000138696	
ENSG00000204991	
ENSG00000158560	DC1I1_HUMAN
ENSG00000069849	AT1B3_HUMAN
ENSG00000160161	CILP2_HUMAN
ENSG00000133687	
ENSG00000225190	PKHM1_HUMAN
ENSG00000104774	
ENSG00000158560	
ENSG00000160161	
ENSG00000103021	
ENSG00000113532	SIA8D_HUMAN
ENSG00000229086	CU054_HUMAN
ENSG00000169861	
ENSG00000169861	IV1U1_HUMAN
ENSG00000088826	
ENSG00000262245	FOXR1_HUMAN
ENSG00000128595	CALU_HUMAN
ENSG00000262245	
ENSG00000234046	TRI26_HUMAN
ENSG00000113532	
ENSG00000100372	PM34_HUMAN
ENSG00000075035	WSCD2_HUMAN
ENSG00000225190	
ENSG00000123064	DDX54_HUMAN
ENSG00000166961	
ENSG00000161010	
ENSG00000131759	RARA_HUMAN
ENSG00000184182	UBE2F_HUMAN
ENSG00000234046	
ENSG00000166961	M4A15_HUMAN
ENSG00000268361	
ENSG00000106809	MIME_HUMAN
ENSG00000130656	HBAZ_HUMAN
ENSG00000075035	
ENSG00000123064	
ENSG00000173261	PL8L1_HUMAN
ENSG00000196074	SYCP2_HUMAN
ENSG00000198929	CAPON_HUMAN
ENSG00000173261	
ENSG00000204710	SPDYC_HUMAN
ENSG00000196074	
ENSG00000103021	CC113_HUMAN
ENSG00000187021	
ENSG00000148229	DPOE3_HUMAN
ENSG00000132305	IMMT_HUMAN
ENSG00000162664	ZN326_HUMAN
ENSG00000106809	
ENSG00000132357	CARD6_HUMAN
ENSG00000262186	PCFT_HUMAN
ENSG00000170929	OR1M1_HUMAN
ENSG00000164099	NETR_HUMAN
ENSG00000132357	
ENSG00000187714	VACHT_HUMAN
ENSG00000211764	
ENSG00000262186	
ENSG00000166435	
ENSG00000170923	OR7G2_HUMAN
ENSG00000198929	
ENSG00000074319	
ENSG00000122779	TIF1A_HUMAN
ENSG00000215788	
ENSG00000179097	5HT1F_HUMAN
ENSG00000204103	MAFB_HUMAN
ENSG00000132912	DCTN4_HUMAN
ENSG00000161807	OR7G1_HUMAN
ENSG00000088756	RHG28_HUMAN
ENSG00000166181	API5_HUMAN
ENSG00000088756	
ENSG00000241394	
ENSG00000144674	GOGA4_HUMAN
ENSG00000130299	GTPB3_HUMAN
ENSG00000185344	VPP2_HUMAN
ENSG00000234465	PINLY_HUMAN
ENSG00000167965	LST8_HUMAN
ENSG00000004139	
ENSG00000135945	REV1_HUMAN
ENSG00000178645	CJ053_HUMAN
ENSG00000223887	PRR3_HUMAN
ENSG00000130299	
ENSG00000074319	TS101_HUMAN
ENSG00000107829	FBXW4_HUMAN
ENSG00000139610	CELA1_HUMAN
ENSG00000180834	MA6D1_HUMAN
ENSG00000204449	TR49C_HUMAN
ENSG00000185344	
ENSG00000254706	
ENSG00000204449	
ENSG00000180834	
ENSG00000172809	RL38_HUMAN
ENSG00000147676	MAL2_HUMAN
ENSG00000143032	BARH2_HUMAN
ENSG00000137266	
ENSG00000239887	
ENSG00000149043	
ENSG00000158352	SHRM4_HUMAN
ENSG00000182974	OR4M2_HUMAN
ENSG00000263192	CCD84_HUMAN
ENSG00000178645	
ENSG00000161010	CE045_HUMAN
ENSG00000263192	
ENSG00000239887	CA226_HUMAN
ENSG00000172809	
ENSG00000057935	
ENSG00000183706	OR4N4_HUMAN
ENSG00000128595	
ENSG00000137266	S22AN_HUMAN
ENSG00000101391	CK5P1_HUMAN
ENSG00000181562	EP3A_HUMAN
ENSG00000132912	
ENSG00000007168	
ENSG00000204574	ABCF1_HUMAN
ENSG00000135446	CDK4_HUMAN
ENSG00000255561	FDXA1_HUMAN
ENSG00000270505	
ENSG00000255561	
ENSG00000135945	
ENSG00000065320	NET1_HUMAN
ENSG00000065320	
ENSG00000135446	
ENSG00000187021	LIPR1_HUMAN
ENSG00000269182	
ENSG00000171722	CA111_HUMAN
ENSG00000130385	BMP15_HUMAN
ENSG00000145358	DDT4L_HUMAN
ENSG00000137831	UACA_HUMAN
ENSG00000180644	PERF_HUMAN
ENSG00000145358	
ENSG00000180096	
ENSG00000259261	IV4F8_HUMAN
ENSG00000254535	PAB4L_HUMAN
ENSG00000204574	
ENSG00000188419	RAE1_HUMAN
ENSG00000173221	GLRX1_HUMAN
ENSG00000121083	DYL2_HUMAN
ENSG00000152240	HAUS1_HUMAN
ENSG00000101210	EF1A2_HUMAN
ENSG00000198851	CD3E_HUMAN
ENSG00000152240	
ENSG00000118507	AKA7G_HUMAN
ENSG00000172922	
ENSG00000122824	NUD10_HUMAN
ENSG00000137831	
ENSG00000162551	PPBT_HUMAN
ENSG00000264547	
ENSG00000254535	
ENSG00000118507	
ENSG00000137720	
ENSG00000167378	IRGQ_HUMAN
ENSG00000198574	SH21B_HUMAN
ENSG00000172689	M4A10_HUMAN
ENSG00000188419	
ENSG00000167378	
ENSG00000144674	
ENSG00000187690	CX067_HUMAN
ENSG00000057935	MTA3_HUMAN
ENSG00000110066	SV421_HUMAN
ENSG00000137720	CK001_HUMAN
ENSG00000162551	
ENSG00000164109	MD2L1_HUMAN
ENSG00000166435	XRRA1_HUMAN
ENSG00000198851	
ENSG00000077616	
ENSG00000197414	
ENSG00000172922	RNH2C_HUMAN
ENSG00000110066	
ENSG00000007168	LIS1_HUMAN
ENSG00000067048	DDX3Y_HUMAN
ENSG00000164109	
ENSG00000262088	
ENSG00000067048	
ENSG00000245008	
ENSG00000141194	OR4D1_HUMAN
ENSG00000196368	NUD11_HUMAN
ENSG00000160957	
ENSG00000180096	SEPT1_HUMAN
ENSG00000149043	SYT8_HUMAN
ENSG00000189221	AOFA_HUMAN
ENSG00000255713	OR4D2_HUMAN
ENSG00000100150	
ENSG00000262088	RS25_HUMAN
ENSG00000118507	AKA7A_HUMAN
ENSG00000268488	
ENSG00000165029	ABCA1_HUMAN
ENSG00000198900	TOP1_HUMAN
ENSG00000137752	
ENSG00000213588	ZBTB9_HUMAN
ENSG00000165029	
ENSG00000182871	COIA1_HUMAN
ENSG00000171873	ADA1D_HUMAN
ENSG00000221821	CF226_HUMAN
ENSG00000162881	OXER1_HUMAN
ENSG00000125352	R113A_HUMAN
ENSG00000175497	DPP10_HUMAN
ENSG00000258984	
ENSG00000182871	
ENSG00000124444	ZN576_HUMAN
ENSG00000159210	SNF8_HUMAN
ENSG00000271881	
ENSG00000140307	T2AG_HUMAN
ENSG00000065618	COHA1_HUMAN
ENSG00000159210	
ENSG00000181552	EP3B_HUMAN
ENSG00000122482	ZN644_HUMAN
ENSG00000140307	
ENSG00000008869	HTR5B_HUMAN
ENSG00000205922	ONEC3_HUMAN
ENSG00000065618	
ENSG00000109846	CRYAB_HUMAN
ENSG00000125356	NDUA1_HUMAN
ENSG00000167524	
ENSG00000152332	UHMK1_HUMAN
ENSG00000164649	CDA7L_HUMAN
ENSG00000109846	
ENSG00000160447	PKN3_HUMAN
ENSG00000118046	STK11_HUMAN
ENSG00000268341	
ENSG00000205176	GOR_HUMAN
ENSG00000146350	BROMI_HUMAN
ENSG00000163320	CGBP1_HUMAN
ENSG00000223524	GORL_HUMAN
ENSG00000118046	
ENSG00000237462	
ENSG00000184716	
ENSG00000171867	PRIO_HUMAN
ENSG00000137752	CASP1_HUMAN
ENSG00000120055	CJ095_HUMAN
ENSG00000255940	GORL_HUMAN
ENSG00000171867	
ENSG00000211788	
ENSG00000267619	TPPC4_HUMAN
ENSG00000272297	
ENSG00000139218	SCAFB_HUMAN
ENSG00000257328	
ENSG00000123329	RHG09_HUMAN
ENSG00000147614	
ENSG00000170920	OR7G3_HUMAN
ENSG00000077616	NALD2_HUMAN
ENSG00000267619	
ENSG00000163320	
ENSG00000162227	TAF6L_HUMAN
ENSG00000151702	FLI1_HUMAN
ENSG00000152242	
ENSG00000162227	
ENSG00000170085	SIMC1_HUMAN
ENSG00000030110	BAK_HUMAN
ENSG00000162882	3HAO_HUMAN
ENSG00000138459	
ENSG00000183889	NPIL1_HUMAN
ENSG00000129675	ARHG6_HUMAN
ENSG00000211789	
ENSG00000257770	
ENSG00000168412	MTR1A_HUMAN
ENSG00000254827	BWR1B_HUMAN
ENSG00000183889	
ENSG00000257212	
ENSG00000147614	VA0D2_HUMAN
ENSG00000146350	
ENSG00000030110	
ENSG00000164649	
ENSG00000162882	
ENSG00000136872	ALDOB_HUMAN
ENSG00000152242	CR025_HUMAN
ENSG00000117143	
ENSG00000138459	S35A5_HUMAN
ENSG00000132294	EFR3A_HUMAN
ENSG00000211790	TVA3_HUMAN
ENSG00000108509	
ENSG00000197444	OGDHL_HUMAN
ENSG00000132294	
ENSG00000100336	
ENSG00000166157	TPTE_HUMAN
ENSG00000169413	RNAS6_HUMAN
ENSG00000108424	
ENSG00000129675	
ENSG00000262654	
ENSG00000157119	KLH40_HUMAN
